Name,URL,Cuisine,Ingredients
Empanadas Abiertas de Humita (Creamy Corn Empanadas),https://www.allrecipes.com/recipe/256979/empanadas-abiertas-de-humita-creamy-corn-empanadas/,Argentinian,"['12  empanada pastry rounds', '5 tablespoons butter, divided', '3  green onions, minced', '1 (14 ounce) can sweet corn, drained', '  salt and ground black pepper to taste', '1 pinch ground nutmeg', '6 tablespoons all-purpose flour', '1 ½ cups whole milk', '6 tablespoons grated Parmesan cheese, divided']"
Easy Chimichurri Sauce,https://www.allrecipes.com/recipe/278452/easy-chimichurri-sauce/,Argentinian,"['¼ cup hot water', '2 tablespoons dried oregano', '1 teaspoon salt', '1 cup chopped fresh parsley, or more to taste', '⅔ cup chopped fresh cilantro', '6 cloves garlic', '1  shallot, roughly chopped', '1  red jalapeno pepper, chopped', '½ cup red wine vinegar', '¾ cup extra virgin olive oil']"
Beef Empanadas with Olives and Raisins,https://www.allrecipes.com/recipe/282464/beef-empanadas-with-olives-and-raisins/,Argentinian,"['1 tablespoon olive oil, or to taste', '1 medium sweet onion, diced', '1 tablespoon minced garlic, or more to taste', '1 ½ pounds ground beef', '1 pinch ground paprika, or to taste', '  salt and ground black pepper to taste', '2 large hard-cooked eggs, chopped', '2 large egg yolks, beaten', '½ cup pimiento-stuffed green olives, chopped', '½ cup raisins', '1 sprig fresh parsley', '20 pieces empanada pastry discs']"
Argentinean Chimichurri Sauce,https://www.allrecipes.com/recipe/246547/argentinean-chimichurri-sauce/,Argentinian,"['1  onion, minced', '1  tomato - peeled, seeded, and minced', '4 cloves garlic, minced', '½ cup chopped fresh flat-leaf parsley', '1 tablespoon dried oregano', '1 tablespoon paprika', '1 tablespoon coarse salt', '1 teaspoon ground black pepper', '½ cup olive oil', '¼ cup red wine vinegar', '¼ cup water']"
Dulce de Leche,https://www.allrecipes.com/recipe/19039/dulce-de-leche/,Argentinian,"['1 gallon milk', '1  vanilla bean', '4 ½ cups white sugar', '1 teaspoon baking soda']"
Authentic Chimichurri,https://www.allrecipes.com/recipe/278453/authentic-chimichurri/,Argentinian,"['1 cup fresh parsley', '½ cup extra-virgin olive oil', '2 tablespoons fresh oregano', '2 tablespoons red wine vinegar', '1 tablespoon water', '1  jalapeno chile pepper, seeded', '2 cloves garlic, chopped', '½ teaspoon salt', '½ teaspoon ground black pepper']"
Argentine Lentil Stew,https://www.allrecipes.com/recipe/43737/argentine-lentil-stew/,Argentinian,"['1 cup dry lentils', '1 quart water', '1 cube vegetable bouillon', '3 medium tomatoes, peeled and diced', '1 large onion, diced', '1  carrot, sliced', '1 medium apple - peeled, cored and diced', '½ cup frozen peas', '1 large clove garlic', '1 tablespoon olive oil', '¼ cup barbeque sauce', '½ teaspoon paprika', '  salt and pepper to taste']"
Chimichurri Marinade,https://www.allrecipes.com/recipe/278448/chimichurri-marinade/,Argentinian,"['2 bunches fresh parsley', '6 cloves garlic', '1  shallot, minced', '4 tablespoons red wine vinegar', '4  anchovy fillets', '  salt and ground black pepper to taste', '1 cup olive oil, or more as needed']"
Squash and Kohlrabi Empanadas,https://www.allrecipes.com/recipe/214911/squash-and-kohlrabi-empanadas/,Argentinian,"['1 tablespoon extra-virgin olive oil', '1 tablespoon butter', '3 cloves garlic, minced', '1 (1 inch) piece fresh ginger, minced', '2  kohlrabi bulbs, peeled and cubed', '  salt and pepper to taste', '1 large yellow squash, cubed', '2  green onions, chopped', '½ cup chopped fresh spinach', '1 pinch ground nutmeg', '1  egg', '1 teaspoon water', '1 (15 ounce) package pastry for a 9 inch double crust pie']"
Argentinian Steak with Red Chimichurri,https://www.allrecipes.com/recipe/278451/argentinian-steak-with-red-chimichurri/,Argentinian,"['1 bunch chopped fresh flat-leaf parsley', '1 medium onion, finely chopped', '1  tomato, chopped', '½  red bell pepper, seeded and diced', '4 cloves garlic, minced', '1 tablespoon dried oregano', '1 tablespoon paprika', '1 tablespoon coarse salt', '1 teaspoon crumbled bay leaf', '1 teaspoon ground black pepper', '1 pinch red chile flakes, or to taste', '¼ cup red wine vinegar', '¼ cup water', '½ cup olive oil']"
"After Traveling Around the World, These Are 10 Condiments I Keep in My Kitchen",https://www.allrecipes.com/article/favorite-international-condiments-i-keep-in-pantry/,Argentinian,[]
Quince Empanadas,https://www.allrecipes.com/recipe/282434/quince-empanadas/,Argentinian,"['6 tablespoons warm water', '1 teaspoon salt', '2 cups all-purpose flour, sifted', '¼ cup unsalted butter, melted', '1 large egg, beaten', '1 teaspoon sunflower oil, or as needed']"
Argentine Corn Pie,https://www.allrecipes.com/recipe/169108/argentine-corn-pie/,Argentinian,"['1  egg', '2 cups frozen corn', '1 tablespoon vegetable oil', '¾ cup onion, chopped', '2 cups milk', '¼ cup cornstarch', '¼ cup butter', '1 teaspoon ground nutmeg', '½ teaspoon salt', '½ teaspoon ground black pepper', '1 (9 inch) unbaked pie crust', '1  egg, beaten']"
Chimichurri Muy Pefecto,https://www.allrecipes.com/recipe/187781/chimichurri-muy-pefecto/,Argentinian,"['1 ¾ cups chopped Italian flat-leaf parsley leaves', '1 cup olive oil', '¼ cup red wine vinegar', '2 tablespoons dried oregano', '1 teaspoon ground cumin', '1 teaspoon kosher salt', '1 tablespoon minced garlic', '½ teaspoon hot sauce (such as Tabasco®)', '¼ teaspoon red pepper flakes', '1 tablespoon fresh lemon juice']"
Classic Beef Empanadas,https://www.allrecipes.com/recipe/266024/classic-empanadas/,Argentinian,"['2 medium potatoes', '1 tablespoon butter', '1 pound lean ground beef', '1 teaspoon paprika', '½ teaspoon cayenne pepper', '¾ cup green olives, pitted and chopped', '1 tablespoon olive oil']"
Alfajor Cake,https://www.allrecipes.com/recipe/8463224/alfajor-cake/,Argentinian,"['6 tablespoons unsalted butter, softened', '⅓ cup white sugar', '2 large eggs', '2 ½ cups all-purpose flour, plus more for dusting', '½ cup cornstarch', '1 teaspoon baking powder', '½ teaspoon kosher salt', '½ cup whole milk', '1 (13.4 ounce) can dulce de leche', '½ cup heavy whipping cream', '¼ cup powdered sugar, or as needed']"
Chef John's Chimichurri Sauce,https://www.allrecipes.com/recipe/236375/chef-johns-chimichurri-sauce/,Argentinian,"['1 bunch flat-leaf Italian parsley, stems removed', '½ cup fresh cilantro leaves', '½ cup olive oil', '¼ cup fresh oregano leaves', '4 cloves garlic, chopped, or more to taste', '3 tablespoons white wine vinegar, or more to taste', '½ teaspoon salt, or to taste', '¼ teaspoon ground cumin', '¼ teaspoon red pepper flakes', '¼ teaspoon freshly ground black pepper']"
Meat Pie with Hot Water Crust,https://www.allrecipes.com/recipe/263830/meat-pie-with-hot-water-crust/,Australian and New Zealander,"['¾ cup lard', '1 cup boiling water', '5 ⅓ cups all-purpose flour', '½ teaspoon salt']"
Pavlova Deluxe,https://www.allrecipes.com/recipe/12138/pavlova-deluxe/,Australian and New Zealander,"['6  egg whites', '⅛ teaspoon cream of tartar', '1 cup white sugar', '1 tablespoon cornstarch', '2 teaspoons distilled white vinegar', '1 ¼ cups heavy cream, chilled', '1 teaspoon vanilla extract', ""2 teaspoons confectioners' sugar"", '4  passion fruits']"
A Drama Queen's Pavlova,https://www.allrecipes.com/recipe/83706/a-drama-queens-pavlova/,Australian and New Zealander,"['6  egg whites', '1 pinch salt', '1 ½ teaspoons vinegar', '2 cups castor sugar or superfine sugar', '1 ½ teaspoons vanilla extract', '½ cup unsweetened flaked coconut (Optional)', '2 cups sweetened whipped cream', '1 cup fresh strawberries, sliced', '2  kiwifruit, peeled, halved lengthwise, and sliced', '1  fresh peach - peeled, pitted and sliced', '½ cup fresh blueberries']"
Apricot Anzac Biscuits,https://www.allrecipes.com/recipe/246996/apricot-anzac-biscuits/,Australian and New Zealander,"['½ cup margarine', '3 tablespoons margarine', '2 tablespoons golden syrup', '2 teaspoons boiling water', '1 teaspoon baking soda', '2 cups rolled oats', '1 cup all-purpose flour', '¾ cup raw sugar', '½ cup dried shredded coconut', '½ cup diced dried apricots']"
Orange Pikelets,https://www.allrecipes.com/recipe/246994/orange-pikelets/,Australian and New Zealander,"['⅓ cup orange juice', '1 ½ tablespoons orange juice', '¼ cup white sugar', '¾ cup self-rising flour', '2 tablespoons self-rising flour', '1 pinch salt', '  cooking spray']"
ANZAC Biscuits with Almonds,https://www.allrecipes.com/recipe/19286/anzac-biscuits-with-almonds/,Australian and New Zealander,"['2 cups quick cooking oats', '1 ¾ cups all-purpose flour', '½ cup sliced almonds', '1 cup white sugar', '1 cup melted butter', '1 teaspoon baking soda', '2 tablespoons golden syrup', '2 tablespoons boiling water']"
Easy Pavlova,https://www.allrecipes.com/recipe/12126/easy-pavlova/,Australian and New Zealander,"['4 large egg whites', '1 ¼ cups white sugar', '2 teaspoons cornstarch', '1 teaspoon vanilla extract', '1 teaspoon lemon juice', '1 pint heavy cream', '6  kiwi, peeled and sliced']"
Australian Damper,https://www.allrecipes.com/recipe/16726/australian-damper/,Australian and New Zealander,"['4 cups self-rising flour', '1 teaspoon salt', '1 tablespoon butter, softened', '1 cup milk', '½ cup water']"
Samoan Panikeke,https://www.allrecipes.com/recipe/212389/samoan-panikeke/,Australian and New Zealander,"['3 ½ cups all-purpose flour', '1 ⅓ cups white sugar', '2 teaspoons baking powder', '1 ½ cups water', '2 medium very ripe bananas, mashed', '1 tablespoon vanilla extract', '1 ½ cups vegetable oil for frying, or as needed']"
Lamingtons,https://www.allrecipes.com/recipe/17201/lamingtons/,Australian and New Zealander,"['2 cups all-purpose flour', '4 teaspoons baking powder', '⅛ teaspoon salt', '¾ cup white sugar', '½ cup unsalted butter, at room temperature', '2 large eggs, room temperature', '1 teaspoon vanilla extract', '½ cup milk']"
A Number-One Egg Bread,https://www.allrecipes.com/recipe/6879/a-number-one-egg-bread/,Australian and New Zealander,"['2 (.25 ounce) packages active dry yeast', '⅔ cup warm water (110 degrees F/45 degrees C)', '6 large egg yolks', '4 large eggs, at room temperature, divided', '½ cup vegetable oil', '¼ cup white sugar', '1 teaspoon salt', '4 ½ cups all-purpose flour, divided', '1 pinch salt']"
The Best Pavlova,https://www.allrecipes.com/recipe/15532/the-best-pavlova/,Australian and New Zealander,"['1 cup white sugar, divided', '1 tablespoon cornstarch', '3 large egg whites', '1 teaspoon lemon juice', '1 ¼ cups heavy whipping cream', ""½ cup confectioners' sugar"", '1 pint fresh strawberries']"
Sticky Toffee Pudding Cake,https://www.allrecipes.com/recipe/8148/sticky-toffee-pudding-cake/,Australian and New Zealander,"['1 ¾ cups pitted, chopped dates', '1 teaspoon baking soda', '¾ cup boiling water', '⅓ cup butter', '¾ cup white sugar', '2  eggs, beaten', '1 ⅛ cups self-rising flour', '¾ cup packed brown sugar', '⅓ cup butter', '⅔ cup evaporated milk', '1 teaspoon vanilla extract']"
Ono Butter Mochi,https://www.allrecipes.com/recipe/84857/ono-butter-mochi/,Australian and New Zealander,"['1 pound mochiko (glutinous rice flour)', '2 ½ cups white sugar', '1 teaspoon baking powder', '½ cup butter, melted', '3 cups whole milk', '5  eggs', '1 teaspoon vanilla extract', '1 cup sweetened, flaked coconut']"
Hawaiian Chicken Kabobs,https://www.allrecipes.com/recipe/20415/hawaiian-chicken-kabobs/,Australian and New Zealander,"['3 tablespoons soy sauce', '3 tablespoons brown sugar', '2 tablespoons sherry', '1 tablespoon sesame oil', '¼ teaspoon ground ginger', '¼ teaspoon garlic powder', '8  skinless, boneless chicken breast halves - cut into 2 inch pieces', '1 (20 ounce) can pineapple chunks, drained']"
Dad's New Zealand Mince Stew,https://www.allrecipes.com/recipe/49560/dads-new-zealand-mince-stew/,Australian and New Zealander,"['1 tablespoon vegetable oil', '3 large onions, sliced', '2 pounds ground beef', '2 cloves garlic, chopped', '1 cup water', '2 cups ketchup', '1 cup beef stock', '2 tablespoons teriyaki sauce', '3 tablespoons black pepper', '1 tablespoon curry powder', '1 teaspoon garlic powder', '1 tablespoon onion powder', '1 tablespoon all-purpose flour', '½ cup water']"
Coconut (Haupia) and Chocolate Pie,https://www.allrecipes.com/recipe/18374/coconut-haupia-and-chocolate-pie/,Australian and New Zealander,"['1 (9 inch) unbaked pie crust', '1 (14 ounce) can coconut milk', '1 cup milk', '1 cup white sugar', '1 cup water', '½ cup cornstarch', '1 ¼ cups semi-sweet chocolate chips', '1 ½ cups heavy cream', '¼ cup white sugar']"
Hawaiian Banana Nut Bread,https://www.allrecipes.com/recipe/17050/hawaiian-banana-nut-bread/,Australian and New Zealander,"['3 cups all-purpose flour', '¾ teaspoon salt', '1 teaspoon baking soda', '2 cups white sugar', '1 teaspoon ground cinnamon', '1 cup chopped walnuts', '3  eggs, beaten', '1 cup vegetable oil', '2 cups mashed very ripe banana', '1 (8 ounce) can crushed pineapple, drained', '2 teaspoons vanilla extract', '1 cup flaked coconut', '1 cup maraschino cherries, diced']"
Malasadas,https://www.allrecipes.com/recipe/7128/malasadas/,Australian and New Zealander,"['1 (.25 ounce) package active dry yeast', '1 teaspoon white sugar', '¼ cup warm water (110 degrees F/45 degrees C)', '6  eggs', '6 cups all-purpose flour', '½ cup white sugar', '¼ cup butter, melted', '1 cup evaporated milk', '1 cup water', '1 teaspoon salt', '2 quarts vegetable oil for frying', '2 cups white sugar']"
Date Loaf Cake,https://www.allrecipes.com/recipe/25568/date-loaf-cake/,Australian and New Zealander,"['1 cup dates, pitted and chopped', '1 cup dark brown sugar', '¼ cup margarine', '1 cup boiling water', '1 ¾ cups self-rising flour', '1 teaspoon baking soda', '2 teaspoons vanilla extract']"
Fairy Bread,https://www.allrecipes.com/recipe/80934/fairy-bread/,Australian and New Zealander,"['8 slices white bread, with crusts trimmed', '¼ cup butter or margarine, softened', '¼ cup multicolored candy sprinkles']"
Crunchies,https://www.allrecipes.com/recipe/10957/crunchies/,Australian and New Zealander,"['1 tablespoon golden syrup', '⅞ cup butter', '1 teaspoon baking soda', '1 cup flaked coconut', '1 cup all-purpose flour', '1 cup white sugar', '2 cups rolled oats']"
Mango Chutney,https://www.allrecipes.com/recipe/19842/mango-chutney/,Australian and New Zealander,"['6 cups white sugar', '6 cups brown sugar', '3 cups distilled white vinegar', '5  small red hot chile peppers, seeded and chopped', '4 teaspoons ground allspice', '2 teaspoons ground ginger', '2 teaspoons ground nutmeg', '1 teaspoon ground cinnamon', '1 teaspoon ground cloves', '1 teaspoon kosher salt', '2 large onions, chopped', '1 cup golden raisins', '1 cup raisins', '½ cup fresh ginger root, chopped', '3 cloves garlic, chopped', '16 cups sliced, semi-ripe mangos', '½ cup sliced almonds (Optional)']"
Hawaiian Wedding Cake II,https://www.allrecipes.com/recipe/17935/hawaiian-wedding-cake-ii/,Australian and New Zealander,"['1 (18.25 ounce) package yellow cake mix', '2 (20 ounce) cans crushed pineapple, drained', '1 (3.4 ounce) package instant vanilla pudding mix', '1 (8 ounce) package cream cheese', '1 (8 ounce) container frozen whipped topping, thawed', '½ cup flaked coconut', '½ cup chopped walnuts', '½ (10 ounce) jar maraschino cherries']"
Hawaiian Millionaire Pie,https://www.allrecipes.com/recipe/15568/hawaiian-millionaire-pie/,Australian and New Zealander,"['1 (9 inch) pie crust, baked', '1 (15 ounce) can crushed pineapple, drained', '¼ cup lemon juice', '1 (12 ounce) container frozen whipped topping, thawed', '½ cup maraschino cherries, chopped', '1 (14 ounce) can sweetened condensed milk', '1 cup chopped walnuts']"
3-Ingredient Lemon Scones,https://www.allrecipes.com/recipe/263669/3-ingredient-lemon-scones/,Australian and New Zealander,"['  cooking spray', '3 cups self-rising flour', '1 cup lemon-flavored soda', '1 cup heavy cream']"
Best Ever New Zealand Pavlova,https://www.allrecipes.com/recipe/17420/best-ever-new-zealand-pavlova/,Australian and New Zealander,"['3  egg whites', '1 ¼ cups white sugar', '2 tablespoons water', '3 teaspoons cornstarch', '½ teaspoon vanilla extract', '1 teaspoon distilled white vinegar', '⅛ teaspoon salt']"
Hawaiian Wedding Cake I,https://www.allrecipes.com/recipe/8092/hawaiian-wedding-cake-i/,Australian and New Zealander,"['1 ½ cups white sugar', '1 teaspoon baking soda', '2 cups all-purpose flour', '2  eggs', '1 (20 ounce) can crushed pineapple with juice', '1 cup chopped walnuts', '¾ cup flaked coconut']"
Easy Haupia,https://www.allrecipes.com/recipe/165879/easy-haupia/,Australian and New Zealander,"['5 tablespoons cornstarch', '¼ cup white sugar', '⅛ teaspoon salt', '2 cups coconut milk']"
Butter Mochi Cupcakes,https://www.allrecipes.com/recipe/270941/butter-mochi-cupcakes/,Australian and New Zealander,"['½ (16 ounce) box mochiko (sweet rice flour)', '1 cup powdered sugar', '¾ teaspoon baking powder', '½ stick unsalted butter, melted', '½ (14 ounce) can coconut milk', '½ (12 fluid ounce) can evaporated milk', '2 large eggs', '½ teaspoon vanilla extract']"
Chocolate Pavlova,https://www.allrecipes.com/recipe/60928/chocolate-pavlova/,Australian and New Zealander,"['6  egg whites', '¼ teaspoon salt', '¼ teaspoon cream of tartar', '1 ½ cups granulated sugar', '3 tablespoons unsweetened cocoa powder', '2 teaspoons cornstarch', '1 tablespoon vinegar', '2 teaspoons vanilla extract', '2 (1 ounce) squares bittersweet chocolate, melted', '3 cups fresh strawberries, hulled and halved', '1 ½ cups whipping cream', '2 teaspoons granulated sugar', '1 (1 ounce) square bittersweet chocolate, melted']"
